genre,track,song name,artists,lyrics
reggae,reggae.00045.wav,Unfaithful Baby,The Heptones,"
No more fire, just heavy wave in the street.
Hold me close as the sand turns and the home grow.
In the drum, my home starts to sway.
I smile through the sky and let the fire speak.
In the drum, my rhythm starts to heal.
Hold me close as the roots turns and the fire smile.
Tonight we sing, tomorrow we rise, but the fire stays.
Hold me close as the drum turns and the peace smile."
reggae,reggae.00046.wav,It's Magic,Dennis Brown,"
Hold me close as the island turns and the rhythm rest.
I float through the street and let the wave speak.
A heavy spirit keeps time with the sand.
No more garden, just restless wave in the room.
In the yard, my spirit starts to sing.
In the island, my peace starts to rise.
No more wave, just heavy peace in the corner.
No more rhythm, just bright home in the street."
reggae,reggae.00047.wav,Money in My Pocket,Dennis Brown,"
Tonight we grow, tomorrow we sway, but the home stays.
Tonight we rise, tomorrow we grow, but the rhythm stays.
In the sand, my spirit starts to sing.
Hold me close as the island turns and the garden sing.
In the sand, my rhythm starts to rise.
Tonight we grow, tomorrow we rest, but the spirit stays.
In the yard, my home starts to smile.
In the sand, my wave starts to sing."
reggae,reggae.00048.wav,Westbound Train,Dennis Brown,"
I heal through the window and let the heartbeat speak.
Hold me close as the sea breeze turns and the fire sing.
Hold me close as the island turns and the garden smile.
No more spirit, just lonely heartbeat in the road.
A wild heartbeat keeps time with the island.
A heavy heartbeat keeps time with the drum.
Tonight we rise, tomorrow we grow, but the garden stays.
In the yard, my spirit starts to smile."
reggae,reggae.00049.wav,Shanty Town,Desmond Dekker,"
Hold me close as the morning turns and the wave rise.
No more rhythm, just quiet spirit in the sun.
A electric spirit keeps time with the sand.
I rest through the rain and let the spirit speak.
Hold me close as the yard turns and the heartbeat grow.
A heavy wave keeps time with the sand.
Tonight we grow, tomorrow we grow, but the garden stays.
Hold me close as the sea breeze turns and the spirit rest."
reggae,reggae.00050.wav,Identity,Burning Spear,"
In the morning, my heartbeat starts to rest.
No more peace, just heavy rhythm in the sky.
In the island, my peace starts to smile.
I grow through the room and let the heartbeat speak.
Tonight we sing, tomorrow we heal, but the home stays.
Hold me close as the morning turns and the home smile.
I grow through the street and let the rhythm speak.
No more spirit, just bright peace in the street."
reggae,reggae.00051.wav,Psychic Bounty Killaz,Amand Van Helden & DJ Sneak,"
No more home, just soft spirit in the night.
I rest through the sky and let the fire speak.
I sing through the window and let the spirit speak.
I smile through the window and let the garden speak.
I rest through the night and let the wave speak.
In the yard, my spirit starts to rise.
Tonight we sway, tomorrow we grow, but the rhythm stays.
A soft spirit keeps time with the sun."
reggae,reggae.00052.wav,Ghetto Superstar (That Is What You Are),Pras,"
A golden fire keeps time with the roots.
I rise through the sky and let the spirit speak.
Hold me close as the sand turns and the heartbeat grow.
In the sand, my peace starts to smile.
Hold me close as the island turns and the wave rise.
Hold me close as the roots turns and the spirit heal.
A soft rhythm keeps time with the roots.
I sway through the rain and let the wave speak."
reggae,reggae.00053.wav,Stop Them Jah,Augustus Pablo,"
No more home, just restless wave in the rain.
Tonight we float, tomorrow we rise, but the peace stays.
I grow through the road and let the home speak.
A restless home keeps time with the sea breeze.
Hold me close as the yard turns and the wave rest.
Hold me close as the roots turns and the fire sway.
Hold me close as the drum turns and the home sway.
No more peace, just broken fire in the sun."
reggae,reggae.00054.wav,Three Little Birds,Bob Marley,"
Hold me close as the morning turns and the peace rest.
In the sand, my heartbeat starts to sing.
Tonight we grow, tomorrow we rise, but the peace stays.
In the yard, my spirit starts to sway.
Tonight we rise, tomorrow we sway, but the heartbeat stays.
I sing through the sun and let the garden speak.
A golden heartbeat keeps time with the sun.
Tonight we grow, tomorrow we grow, but the home stays."
reggae,reggae.00055.wav,Sun Is Shining (Funkstar Deluxe Remix),Bob Marley,"
No more heartbeat, just wild home in the sun.
Hold me close as the yard turns and the spirit sway.
I heal through the window and let the wave speak.
Tonight we sing, tomorrow we sway, but the garden stays.
Tonight we float, tomorrow we rest, but the home stays.
No more home, just wild spirit in the road.
Hold me close as the sea breeze turns and the home sing.
A soft garden keeps time with the sea breeze."
reggae,reggae.00056.wav,"Get Up, Stand Up",Bob Marley,"
In the sea breeze, my garden starts to smile.
No more garden, just restless spirit in the rain.
Tonight we heal, tomorrow we sing, but the peace stays.
In the yard, my rhythm starts to smile.
Tonight we heal, tomorrow we grow, but the fire stays.
No more spirit, just wild fire in the road.
In the sea breeze, my wave starts to smile.
In the sea breeze, my rhythm starts to sing."
reggae,reggae.00057.wav,I shot the Sheriff,Bob Marley,"
I float through the sun and let the home speak.
No more spirit, just quiet garden in the road.
In the island, my rhythm starts to sway.
No more peace, just quiet wave in the road.
No more garden, just soft rhythm in the road.
Hold me close as the drum turns and the heartbeat sing.
No more fire, just heavy rhythm in the rain.
A quiet rhythm keeps time with the morning."
reggae,reggae.00058.wav,Jamming,Bob Marley,"
Tonight we float, tomorrow we sing, but the rhythm stays.
I smile through the room and let the rhythm speak.
I rest through the road and let the wave speak.
In the sand, my spirit starts to rest.
In the sand, my wave starts to float.
I grow through the road and let the rhythm speak.
Tonight we heal, tomorrow we float, but the peace stays.
I rest through the river and let the fire speak."
reggae,reggae.00059.wav,One Love,Bob Marley,"
A golden spirit keeps time with the morning.
A quiet home keeps time with the sun.
In the roots, my home starts to rise.
I float through the sun and let the rhythm speak.
A lonely heartbeat keeps time with the sand.
Hold me close as the sun turns and the peace float.
I rise through the rain and let the rhythm speak.
A broken home keeps time with the island."
reggae,reggae.00060.wav,Redemption Song,Bob Marley,"
A restless rhythm keeps time with the yard.
A golden wave keeps time with the roots.
Hold me close as the roots turns and the fire smile.
In the sand, my spirit starts to heal.
No more wave, just quiet spirit in the room.
I rest through the street and let the garden speak.
I sway through the river and let the wave speak.
A heavy fire keeps time with the morning."
reggae,reggae.00061.wav,Living Dangerously,Bounty Killer,"
In the drum, my rhythm starts to rise.
Hold me close as the drum turns and the spirit rest.
Hold me close as the sea breeze turns and the rhythm sway.
Hold me close as the sun turns and the spirit rise.
In the morning, my heartbeat starts to sway.
In the island, my heartbeat starts to sing.
In the roots, my heartbeat starts to rise.
Hold me close as the sea breeze turns and the peace rise."
reggae,reggae.00062.wav,Jah Is My Driver,Burning Spear,"
Tonight we grow, tomorrow we float, but the fire stays.
A lonely rhythm keeps time with the sand.
In the sand, my wave starts to rise.
No more home, just broken spirit in the window.
Hold me close as the sand turns and the peace heal.
A wild garden keeps time with the island.
A bright spirit keeps time with the yard.
I float through the sun and let the fire speak."
reggae,reggae.00063.wav,Marcus Garvey,Burning Spear,"
I sing through the night and let the wave speak.
Hold me close as the yard turns and the rhythm sway.
In the roots, my home starts to grow.
In the roots, my wave starts to rest.
No more home, just restless heartbeat in the room.
In the roots, my heartbeat starts to smile.
I smile through the road and let the garden speak.
No more wave, just heavy peace in the room."
reggae,reggae.00064.wav,Make It Easy,Dennis Brown,"
No more rhythm, just restless peace in the room.
A bright spirit keeps time with the morning.
Tonight we grow, tomorrow we heal, but the home stays.
Hold me close as the sun turns and the wave rest.
In the morning, my home starts to smile.
In the drum, my home starts to rise.
Hold me close as the island turns and the wave heal.
In the sand, my rhythm starts to rest."
reggae,reggae.00065.wav,Rub a Dub All the Time,Dennis Brown,"
No more rhythm, just wild rhythm in the window.
Hold me close as the morning turns and the wave grow.
Hold me close as the sand turns and the home smile.
A lonely fire keeps time with the island.
I sway through the rain and let the heartbeat speak.
In the sand, my spirit starts to rest.
I heal through the room and let the rhythm speak.
In the sun, my heartbeat starts to heal."
reggae,reggae.00066.wav,Sitting And Watching,Dennis Brown,"
In the drum, my home starts to sway.
Hold me close as the yard turns and the fire rest.
I sing through the night and let the rhythm speak.
No more garden, just lonely home in the river.
A soft fire keeps time with the drum.
A broken rhythm keeps time with the sun.
A wild peace keeps time with the morning.
Tonight we heal, tomorrow we grow, but the peace stays."
reggae,reggae.00067.wav,Some like it hot,Dennis Brown,"
No more garden, just bright garden in the night.
Hold me close as the sun turns and the garden smile.
No more fire, just lonely peace in the window.
I rise through the river and let the wave speak.
In the sun, my fire starts to rest.
I rise through the river and let the home speak.
I rise through the road and let the rhythm speak.
In the yard, my heartbeat starts to float."
reggae,reggae.00068.wav,Wolf and Leopards,Dennis Brown,"
A soft rhythm keeps time with the sea breeze.
No more garden, just restless garden in the night.
No more garden, just quiet wave in the room.
Tonight we heal, tomorrow we grow, but the spirit stays.
In the roots, my fire starts to heal.
I float through the room and let the fire speak.
Hold me close as the sand turns and the rhythm sing.
Hold me close as the drum turns and the peace grow."
reggae,reggae.00069.wav,Israelites,Desmond Dekker,"
I rise through the night and let the fire speak.
Hold me close as the sun turns and the peace smile.
No more fire, just lonely spirit in the river.
In the sun, my garden starts to sing.
In the sand, my home starts to sing.
Tonight we float, tomorrow we grow, but the spirit stays.
A wild spirit keeps time with the drum.
No more home, just restless heartbeat in the corner."
reggae,reggae.00070.wav,John Law,Gregory Isaacs,"
Tonight we rest, tomorrow we sway, but the wave stays.
I smile through the rain and let the heartbeat speak.
Tonight we float, tomorrow we heal, but the garden stays.
Hold me close as the sun turns and the heartbeat heal.
A broken fire keeps time with the yard.
A broken rhythm keeps time with the yard.
A restless spirit keeps time with the drum.
No more heartbeat, just soft rhythm in the room."
reggae,reggae.00071.wav,Big Ships,Dennis Brown,"
I rise through the sun and let the garden speak.
Hold me close as the drum turns and the rhythm heal.
In the roots, my home starts to heal.
Tonight we heal, tomorrow we rise, but the wave stays.
I grow through the street and let the heartbeat speak.
I sway through the room and let the garden speak.
In the sun, my home starts to grow.
No more fire, just soft heartbeat in the road."
reggae,reggae.00072.wav,Prophecy,Freddie McGregor,"
No more rhythm, just heavy wave in the room.
In the sand, my home starts to grow.
In the sun, my wave starts to sway.
A electric spirit keeps time with the sand.
I grow through the road and let the peace speak.
Tonight we sing, tomorrow we grow, but the fire stays.
In the sand, my home starts to sway.
Hold me close as the sea breeze turns and the wave rest."
reggae,reggae.00073.wav,Hip-Hopera,Bounty Killer,"
No more rhythm, just restless peace in the rain.
No more wave, just quiet spirit in the sun.
I smile through the room and let the wave speak.
No more wave, just restless rhythm in the road.
No more heartbeat, just bright rhythm in the street.
In the roots, my spirit starts to rest.
Hold me close as the morning turns and the rhythm float.
I grow through the room and let the heartbeat speak."
reggae,reggae.00074.wav,Hip-Hopera,Bounty Killer,"
Tonight we rise, tomorrow we sing, but the home stays.
No more heartbeat, just quiet spirit in the room.
Tonight we heal, tomorrow we rise, but the home stays.
A heavy spirit keeps time with the yard.
A heavy fire keeps time with the roots.
Tonight we grow, tomorrow we sing, but the peace stays.
I heal through the sky and let the heartbeat speak.
No more spirit, just restless home in the window."
reggae,reggae.00075.wav,Legalize It,Peter Tosh,"
Tonight we rise, tomorrow we smile, but the peace stays.
Hold me close as the sea breeze turns and the heartbeat heal.
No more rhythm, just lonely spirit in the window.
Tonight we sing, tomorrow we sing, but the fire stays.
In the roots, my wave starts to float.
I rise through the rain and let the garden speak.
No more peace, just electric heartbeat in the sky.
Hold me close as the island turns and the heartbeat float."
reggae,reggae.00076.wav,Night Nurse,Gregory Isaacs,"
No more rhythm, just lonely wave in the window.
Hold me close as the morning turns and the heartbeat float.
I heal through the room and let the fire speak.
In the sea breeze, my rhythm starts to grow.
Tonight we rest, tomorrow we smile, but the fire stays.
Hold me close as the yard turns and the heartbeat sing.
Hold me close as the yard turns and the wave grow.
A lonely fire keeps time with the sea breeze."
reggae,reggae.00077.wav,The Border,Gregory Isaacs,"
In the roots, my peace starts to sing.
Tonight we heal, tomorrow we heal, but the peace stays.
A soft wave keeps time with the sea breeze.
In the roots, my garden starts to float.
In the sun, my wave starts to rest.
Tonight we float, tomorrow we grow, but the home stays.
Tonight we smile, tomorrow we rest, but the peace stays.
A lonely garden keeps time with the morning."
reggae,reggae.00078.wav,Universal Tribulation,Gregory Isaacs,"
Hold me close as the sand turns and the heartbeat grow.
Hold me close as the sun turns and the home rest.
In the sea breeze, my fire starts to rest.
A quiet wave keeps time with the island.
In the sand, my home starts to rise.
Tonight we grow, tomorrow we smile, but the spirit stays.
I grow through the night and let the wave speak.
I heal through the corner and let the peace speak."
reggae,reggae.00079.wav,Chicken Halk Dub,Niney the Observer,"
Tonight we float, tomorrow we float, but the wave stays.
A restless spirit keeps time with the yard.
I sing through the night and let the peace speak.
A golden peace keeps time with the island.
In the sea breeze, my peace starts to smile.
A restless fire keeps time with the yard.
In the island, my spirit starts to sway.
I sway through the room and let the wave speak."
reggae,reggae.00080.wav,Here Comes The Hot Stepper(remix),Ini Kamoze,"
In the island, my wave starts to rest.
In the roots, my garden starts to grow.
I heal through the corner and let the spirit speak.
Hold me close as the island turns and the rhythm rest.
Hold me close as the island turns and the fire sway.
In the yard, my garden starts to sway.
No more wave, just electric fire in the room.
No more rhythm, just heavy heartbeat in the river."
reggae,reggae.00081.wav,Here Comes The Hot Stepper(remix),Ini Kamoze,"
No more peace, just golden home in the river.
Tonight we smile, tomorrow we sing, but the garden stays.
In the yard, my rhythm starts to smile.
Tonight we heal, tomorrow we smile, but the garden stays.
Tonight we grow, tomorrow we smile, but the heartbeat stays.
In the sea breeze, my wave starts to float.
I sway through the rain and let the peace speak.
Tonight we sing, tomorrow we grow, but the heartbeat stays."
reggae,reggae.00082.wav,Here Comes The Hot Stepper(remix),Ini Kamoze,"
I sing through the street and let the home speak.
Tonight we sing, tomorrow we float, but the spirit stays.
Tonight we rise, tomorrow we smile, but the heartbeat stays.
In the morning, my peace starts to rest.
I rest through the rain and let the wave speak.
Tonight we sway, tomorrow we rise, but the garden stays.
Hold me close as the drum turns and the wave rest.
In the roots, my rhythm starts to rest."
reggae,reggae.00083.wav,Many Rivers To Cross,Jimmy Cliff,"
I sway through the road and let the wave speak.
In the sand, my peace starts to float.
No more wave, just broken fire in the sun.
In the roots, my garden starts to sway.
I grow through the corner and let the fire speak.
Hold me close as the morning turns and the heartbeat sway.
Tonight we float, tomorrow we rest, but the heartbeat stays.
Tonight we rest, tomorrow we sing, but the heartbeat stays."
reggae,reggae.00084.wav,The Harder They Come,Jimmy Cliff,"
Hold me close as the morning turns and the fire sway.
I float through the river and let the heartbeat speak.
Hold me close as the morning turns and the rhythm rise.
Tonight we float, tomorrow we rise, but the home stays.
Hold me close as the drum turns and the wave sing.
In the roots, my home starts to smile.
Tonight we float, tomorrow we smile, but the fire stays.
I rest through the night and let the spirit speak."
reggae,reggae.00085.wav,Judge Dread,Prince Buster,"
No more rhythm, just restless wave in the corner.
Tonight we grow, tomorrow we rise, but the fire stays.
I grow through the rain and let the wave speak.
No more spirit, just golden rhythm in the window.
Hold me close as the roots turns and the garden sing.
Tonight we sing, tomorrow we float, but the spirit stays.
A wild wave keeps time with the yard.
Tonight we sing, tomorrow we grow, but the rhythm stays."
reggae,reggae.00086.wav,Splash Out Dub,King Tubby,"
No more garden, just heavy spirit in the rain.
No more spirit, just soft garden in the road.
Hold me close as the roots turns and the rhythm grow.
Tonight we grow, tomorrow we sing, but the heartbeat stays.
A golden heartbeat keeps time with the island.
Tonight we heal, tomorrow we float, but the peace stays.
No more rhythm, just restless rhythm in the sky.
Tonight we sing, tomorrow we smile, but the spirit stays."
reggae,reggae.00087.wav,Turn Your Lights Down Low,Lauryn Hill; Bob Marley,"
In the morning, my rhythm starts to sway.
I float through the window and let the spirit speak.
In the drum, my fire starts to smile.
In the morning, my garden starts to grow.
In the sea breeze, my wave starts to float.
In the island, my wave starts to float.
Hold me close as the drum turns and the peace sway.
A wild home keeps time with the sun."
reggae,reggae.00088.wav,Electric Boogie,Marcia Griffiths,"
I rest through the room and let the spirit speak.
In the sun, my rhythm starts to rise.
A golden heartbeat keeps time with the sea breeze.
In the sea breeze, my heartbeat starts to heal.
In the sand, my rhythm starts to heal.
I sing through the night and let the peace speak.
Tonight we sing, tomorrow we sing, but the fire stays.
I float through the sun and let the peace speak."
reggae,reggae.00089.wav,Boney Dog,The Now Generation,"
Tonight we smile, tomorrow we smile, but the spirit stays.
I smile through the window and let the rhythm speak.
No more garden, just wild peace in the night.
Hold me close as the morning turns and the garden grow.
I sing through the street and let the heartbeat speak.
A soft home keeps time with the roots.
A soft rhythm keeps time with the sea breeze.
Hold me close as the island turns and the heartbeat heal."
reggae,reggae.00090.wav,Ketchy Shuby (Instrumental),Peter Tosh,"
Hold me close as the drum turns and the home smile.
Tonight we heal, tomorrow we sing, but the garden stays.
Hold me close as the drum turns and the fire heal.
In the sand, my spirit starts to sway.
Hold me close as the roots turns and the home sway.
No more home, just bright rhythm in the road.
I float through the sun and let the spirit speak.
A soft wave keeps time with the yard."
reggae,reggae.00091.wav,Legalize It,Peter Tosh,"
Hold me close as the morning turns and the fire sway.
Tonight we heal, tomorrow we sway, but the fire stays.
Hold me close as the morning turns and the spirit rise.
Tonight we sway, tomorrow we heal, but the spirit stays.
No more home, just electric heartbeat in the street.
A broken wave keeps time with the drum.
A heavy peace keeps time with the sand.
Tonight we sway, tomorrow we rise, but the garden stays."
reggae,reggae.00092.wav,Legalize It,Peter Tosh,"
I grow through the night and let the wave speak.
No more home, just electric heartbeat in the night.
I float through the corner and let the spirit speak.
Tonight we sway, tomorrow we float, but the heartbeat stays.
A restless heartbeat keeps time with the sun.
Tonight we heal, tomorrow we smile, but the spirit stays.
Hold me close as the morning turns and the heartbeat sway.
No more home, just electric home in the sky."
reggae,reggae.00093.wav,Don't Look Back,Peter Tosh; Mick Jagger,"
No more heartbeat, just soft peace in the river.
Hold me close as the roots turns and the home heal.
Tonight we smile, tomorrow we float, but the home stays.
I rise through the street and let the peace speak.
Hold me close as the roots turns and the fire smile.
I heal through the river and let the wave speak.
Hold me close as the sun turns and the peace grow.
Hold me close as the sand turns and the rhythm sing."
reggae,reggae.00094.wav,Ten Commandments,Prince Buster,"
Hold me close as the morning turns and the peace grow.
No more rhythm, just soft fire in the window.
No more heartbeat, just electric heartbeat in the sun.
No more spirit, just restless peace in the sun.
Hold me close as the sea breeze turns and the home float.
No more peace, just golden rhythm in the window.
No more peace, just soft rhythm in the river.
In the sun, my rhythm starts to grow."
reggae,reggae.00095.wav,Madness,Prince Buster,"
Hold me close as the island turns and the home rise.
Tonight we heal, tomorrow we heal, but the spirit stays.
Tonight we heal, tomorrow we rise, but the peace stays.
Tonight we smile, tomorrow we rise, but the home stays.
No more peace, just electric home in the corner.
Hold me close as the roots turns and the wave rise.
Hold me close as the sun turns and the wave heal.
Hold me close as the island turns and the peace sing."
reggae,reggae.00096.wav,Barrister Pardon,Prince Buster,"
No more wave, just lonely rhythm in the room.
A heavy rhythm keeps time with the island.
I rest through the road and let the peace speak.
In the sea breeze, my fire starts to rise.
A wild rhythm keeps time with the morning.
I rest through the river and let the fire speak.
No more heartbeat, just quiet fire in the corner.
A heavy heartbeat keeps time with the morning."
reggae,reggae.00097.wav,Here Comes The Bride,Prince Buster,"
A bright rhythm keeps time with the drum.
I float through the room and let the peace speak.
Hold me close as the island turns and the wave rest.
In the sun, my garden starts to rest.
In the sun, my garden starts to rest.
In the roots, my home starts to heal.
I sway through the night and let the heartbeat speak.
Hold me close as the morning turns and the fire float."
reggae,reggae.00098.wav,Rude Rude Rudee,Prince Buster,"
Tonight we sing, tomorrow we sway, but the garden stays.
Tonight we smile, tomorrow we grow, but the rhythm stays.
A lonely spirit keeps time with the sun.
Tonight we float, tomorrow we heal, but the peace stays.
Tonight we sway, tomorrow we grow, but the home stays.
Hold me close as the island turns and the heartbeat rise.
Hold me close as the sea breeze turns and the peace grow.
I smile through the river and let the fire speak."
reggae,reggae.00099.wav,Al Capone,Prince Buster,"
No more home, just electric home in the night.
A lonely home keeps time with the roots.
No more fire, just lonely peace in the window.
A electric garden keeps time with the sea breeze.
In the sand, my peace starts to smile.
Tonight we grow, tomorrow we sway, but the garden stays.
A heavy garden keeps time with the roots.
Tonight we smile, tomorrow we smile, but the peace stays."
rock,rock.00000.wav,Potion,Morphine,"
In the night drive, my fire starts to run.
No more echo, just electric riff in the road.
Hold me close as the stadium turns and the drum hold on.
No more fire, just soft spark in the sky.
No more voice, just heavy drum in the window.
Hold me close as the crowd turns and the edge run.
No more spark, just wild fire in the corner.
Tonight we shake, tomorrow we crash, but the drum stays."
rock,rock.00001.wav,I Know You Pt. III,Morphine,"
Hold me close as the highway turns and the voice ignite.
No more edge, just electric spark in the window.
No more drum, just bright drum in the road.
A wild drum keeps time with the night drive.
I ride through the window and let the echo speak.
Hold me close as the stadium turns and the spark ride.
No more drum, just broken drum in the night.
Hold me close as the night drive turns and the spark ride."
rock,rock.00002.wav,Early To Bed,Morphine,"
No more riff, just golden riff in the street.
A golden spark keeps time with the stadium.
Hold me close as the stormlight turns and the drum crash.
Hold me close as the night drive turns and the dream shout.
A quiet echo keeps time with the stadium.
No more voice, just wild voice in the sky.
A lonely drum keeps time with the garage.
Tonight we run, tomorrow we shake, but the fire stays."
rock,rock.00003.wav,Wishing Well,Morphine,"
Hold me close as the highway turns and the spark shout.
A golden spark keeps time with the stormlight.
Tonight we break, tomorrow we run, but the spark stays.
In the highway, my echo starts to hold on.
I ride through the corner and let the riff speak.
No more drum, just soft echo in the road.
I ride through the river and let the dream speak.
Tonight we break, tomorrow we crash, but the spark stays."
rock,rock.00004.wav,Like Swimming,Morphine,"
In the highway, my fire starts to ignite.
No more riff, just lonely dream in the corner.
In the crowd, my spark starts to shake.
In the crowd, my echo starts to hold on.
In the night drive, my echo starts to break.
I hold on through the night and let the echo speak.
I ignite through the sky and let the spark speak.
I run through the corner and let the dream speak."
rock,rock.00005.wav,Murder For The Money,Morphine,"
Tonight we shake, tomorrow we shout, but the riff stays.
A quiet riff keeps time with the stormlight.
Hold me close as the stadium turns and the dream run.
I shout through the room and let the riff speak.
A bright dream keeps time with the neon sign.
I crash through the window and let the edge speak.
I ride through the room and let the dream speak.
A bright dream keeps time with the neon sign."
rock,rock.00006.wav,French Fries with Pepper,Morphine,"
A lonely spark keeps time with the stormlight.
Tonight we hold on, tomorrow we crash, but the fire stays.
I run through the sun and let the spark speak.
I break through the night and let the drum speak.
I shout through the corner and let the edge speak.
A golden drum keeps time with the amp.
A quiet dream keeps time with the amp.
Hold me close as the stormlight turns and the echo run."
rock,rock.00007.wav,Empty Box,Morphine,"
A soft echo keeps time with the stadium.
In the crowd, my dream starts to run.
Hold me close as the night drive turns and the echo ignite.
A broken spark keeps time with the garage.
I ride through the road and let the drum speak.
I shout through the rain and let the echo speak.
No more spark, just electric voice in the river.
No more echo, just restless echo in the window."
rock,rock.00008.wav,Eleven O'Clock,Morphine,"
Hold me close as the stormlight turns and the edge hold on.
Tonight we break, tomorrow we ignite, but the dream stays.
Tonight we hold on, tomorrow we crash, but the voice stays.
I shout through the sun and let the spark speak.
No more drum, just lonely spark in the sky.
In the neon sign, my dream starts to run.
No more voice, just lonely dream in the corner.
Tonight we ride, tomorrow we shout, but the echo stays."
rock,rock.00009.wav,Hanging On A Curtain,Morphine,"
I ignite through the night and let the riff speak.
No more riff, just lonely riff in the road.
Tonight we ignite, tomorrow we ride, but the voice stays.
Tonight we break, tomorrow we hold on, but the voice stays.
Hold me close as the highway turns and the dream ignite.
I shake through the corner and let the riff speak.
In the stadium, my edge starts to ignite.
A bright fire keeps time with the night drive."
rock,rock.00010.wav,Worthy,Ani DiFranco,"
Tonight we shout, tomorrow we break, but the spark stays.
No more drum, just golden drum in the road.
In the neon sign, my edge starts to hold on.
In the neon sign, my fire starts to shout.
I break through the rain and let the drum speak.
Tonight we shout, tomorrow we shout, but the riff stays.
Tonight we break, tomorrow we shake, but the dream stays.
Tonight we shake, tomorrow we run, but the edge stays."
rock,rock.00011.wav,Cradle and All,Ani DiFranco,"
In the highway, my edge starts to shout.
In the night drive, my dream starts to shake.
Tonight we ride, tomorrow we ignite, but the edge stays.
Hold me close as the stadium turns and the drum shout.
Tonight we shout, tomorrow we run, but the fire stays.
No more voice, just golden voice in the night.
Tonight we run, tomorrow we ride, but the drum stays.
I break through the night and let the dream speak."
rock,rock.00012.wav,Shy,Ani DiFranco,"
I hold on through the window and let the dream speak.
I run through the window and let the dream speak.
Hold me close as the neon sign turns and the riff ignite.
No more dream, just electric fire in the rain.
In the stormlight, my dream starts to break.
I shake through the sky and let the echo speak.
Tonight we shout, tomorrow we shake, but the spark stays.
A heavy riff keeps time with the neon sign."
rock,rock.00013.wav,32 Flavors,Ani DiFranco,"
A golden edge keeps time with the highway.
No more echo, just electric dream in the sun.
A electric voice keeps time with the crowd.
Tonight we shout, tomorrow we run, but the edge stays.
Hold me close as the highway turns and the drum crash.
In the amp, my edge starts to crash.
Hold me close as the neon sign turns and the dream crash.
I run through the sky and let the dream speak."
rock,rock.00014.wav,Asking Too Much,Ani DiFranco,"
Hold me close as the night drive turns and the drum run.
Hold me close as the garage turns and the voice crash.
In the neon sign, my fire starts to crash.
Hold me close as the night drive turns and the riff crash.
I ride through the sun and let the fire speak.
In the garage, my echo starts to shout.
No more voice, just bright dream in the corner.
Tonight we ride, tomorrow we shout, but the fire stays."
rock,rock.00015.wav,Coming Up,Ani DiFranco,"
Tonight we run, tomorrow we shake, but the fire stays.
In the amp, my riff starts to crash.
No more dream, just broken spark in the window.
No more voice, just golden dream in the sky.
No more riff, just electric riff in the road.
In the stadium, my spark starts to shake.
In the crowd, my riff starts to run.
A lonely edge keeps time with the stadium."
rock,rock.00016.wav,Tie Your Mother Down,Queen,"
In the stadium, my echo starts to shake.
Hold me close as the crowd turns and the fire ride.
A restless edge keeps time with the night drive.
Hold me close as the crowd turns and the fire run.
No more voice, just heavy echo in the corner.
A electric dream keeps time with the stadium.
Hold me close as the garage turns and the drum ignite.
Hold me close as the stadium turns and the spark break."
rock,rock.00017.wav,Under Pressure,Queen,"
Tonight we break, tomorrow we ignite, but the dream stays.
Hold me close as the neon sign turns and the edge crash.
In the stormlight, my echo starts to shake.
In the amp, my dream starts to break.
Hold me close as the highway turns and the riff ride.
A soft drum keeps time with the highway.
Hold me close as the night drive turns and the spark ignite.
Hold me close as the stadium turns and the drum ride."
rock,rock.00018.wav,Another One Bites the Dust,Queen,"
In the crowd, my edge starts to crash.
A electric echo keeps time with the highway.
A wild fire keeps time with the stadium.
A soft dream keeps time with the neon sign.
In the garage, my drum starts to hold on.
I break through the street and let the drum speak.
I ride through the river and let the spark speak.
Tonight we shake, tomorrow we hold on, but the edge stays."
rock,rock.00019.wav,I Want To Break Free,Queen,"
Hold me close as the stadium turns and the drum ignite.
A wild echo keeps time with the crowd.
Tonight we run, tomorrow we ignite, but the edge stays.
A restless riff keeps time with the crowd.
A wild echo keeps time with the night drive.
No more echo, just lonely spark in the window.
Tonight we ride, tomorrow we run, but the fire stays.
Tonight we shake, tomorrow we run, but the dream stays."
rock,rock.00020.wav,(You're So Square) Baby I Don't Care,Queen,"
Hold me close as the crowd turns and the edge shake.
Tonight we break, tomorrow we ride, but the spark stays.
No more voice, just soft edge in the rain.
No more echo, just broken riff in the night.
Hold me close as the highway turns and the edge run.
No more echo, just lonely echo in the sky.
I crash through the sky and let the edge speak.
Hold me close as the highway turns and the voice ignite."
rock,rock.00021.wav,Hello Mary Lou (Goodbye Heart),Queen,"
Hold me close as the night drive turns and the riff shout.
No more fire, just lonely riff in the sun.
Tonight we shake, tomorrow we run, but the voice stays.
A wild drum keeps time with the stadium.
A lonely echo keeps time with the crowd.
Tonight we run, tomorrow we run, but the riff stays.
In the night drive, my dream starts to shake.
A golden fire keeps time with the night drive."
rock,rock.00022.wav,Tutti Frutti,Queen,"
A lonely riff keeps time with the stadium.
No more drum, just golden edge in the window.
A soft riff keeps time with the stadium.
I shake through the rain and let the fire speak.
No more drum, just electric echo in the window.
Tonight we ignite, tomorrow we ride, but the edge stays.
Hold me close as the stadium turns and the echo shake.
In the garage, my spark starts to ride."
